date,product_id,region,category,weather_condition,daily_sales,price,promotion
2022-05-03,P0008,West,Clothing,Snowy,82,51.12,0
2022-05-03,P0009,West,Electronics,Sunny,169,35.73,0
2022-05-03,P0010,South,Toys,Sunny,226,12.49,0
2022-05-03,P0011,West,Toys,Cloudy,356,39.2,1
2022-05-03,P0012,West,Electronics,Cloudy,282,21.32,1
2022-05-03,P0013,West,Toys,Cloudy,150,76.65,1
2022-05-03,P0014,East,Clothing,Snowy,225,58.43,0
2022-05-03,P0015,South,Groceries,Rainy,336,74.01,1
2022-05-03,P0016,East,Groceries,Rainy,6,92.75,1
2022-05-03,P0017,East,Clothing,Rainy,2,48.68,0
2022-05-03,P0018,East,Clothing,Cloudy,70,88.85,0
2022-05-03,P0019,North,Furniture,Cloudy,233,79.76,1
2022-05-03,P0020,East,Clothing,Sunny,126,95.69,0
2022-05-03,P0001,North,Clothing,Rainy,221,25.06,1
2022-05-03,P0002,South,Toys,Cloudy,424,30.86,1
2022-05-03,P0003,North,Toys,Sunny,36,26.3,1
2022-05-03,P0004,East,Electronics,Snowy,194,25.54,1
2022-05-03,P0005,South,Clothing,Cloudy,86,44.46,0
2022-05-03,P0006,North,Groceries,Rainy,145,60.51,1
2022-05-03,P0007,East,Groceries,Snowy,131,44.14,1
2022-05-03,P0008,West,Groceries,Sunny,429,71.56,1
2022-05-03,P0009,South,Electronics,Sunny,259,45.85,0
2022-05-03,P0010,North,Clothing,Snowy,165,78.23,1
2022-05-03,P0011,East,Clothing,Cloudy,81,28.55,1
2022-05-03,P0012,East,Groceries,Snowy,341,58.68,1
2022-05-03,P0013,North,Electronics,Sunny,37,13.98,0
2022-05-03,P0014,South,Electronics,Snowy,24,23.19,0
2022-05-03,P0015,East,Toys,Rainy,122,58.35,0
2022-05-03,P0016,South,Electronics,Cloudy,68,30.62,0
2022-05-03,P0017,North,Groceries,Sunny,16,47.16,1
2022-05-03,P0018,East,Groceries,Cloudy,247,77.25,0
2022-05-03,P0019,South,Toys,Sunny,183,21.48,1
2022-05-03,P0020,North,Furniture,Snowy,294,31.46,0
2022-05-03,P0001,West,Toys,Sunny,362,30.84,0
2022-05-03,P0002,South,Groceries,Snowy,189,27.07,1
2022-05-03,P0003,East,Toys,Snowy,24,38.95,1
2022-05-03,P0004,North,Toys,Sunny,98,90.75,1
2022-05-03,P0005,North,Clothing,Snowy,55,29.58,1
2022-05-03,P0006,North,Furniture,Rainy,3,53.26,1
2022-05-03,P0007,North,Groceries,Rainy,36,95.7,1
2022-05-03,P0008,West,Furniture,Cloudy,66,90.21,0
2022-05-03,P0009,South,Furniture,Cloudy,238,77.67,0
2022-05-03,P0010,South,Clothing,Cloudy,251,19.11,1
2022-05-03,P0011,East,Toys,Rainy,23,90.22,0
2022-05-03,P0012,East,Furniture,Snowy,104,56.06,0
2022-05-03,P0013,East,Toys,Snowy,57,51.42,0
2022-05-03,P0014,South,Toys,Rainy,73,69.02,0
2022-05-03,P0015,South,Clothing,Cloudy,12,51.06,0
2022-05-03,P0016,West,Furniture,Rainy,85,86.1,0
2022-05-03,P0017,West,Clothing,Cloudy,363,11.44,0
2022-05-03,P0018,East,Clothing,Cloudy,210,79.14,0
2022-05-03,P0019,North,Toys,Cloudy,222,53.14,1
2022-05-03,P0020,South,Toys,Snowy,174,36.12,1
2022-05-04,P0001,West,Furniture,Cloudy,127,30.44,0
2022-05-04,P0002,South,Clothing,Snowy,109,63.76,0
2022-05-04,P0003,South,Furniture,Rainy,13,75.54,1
2022-05-04,P0004,East,Groceries,Cloudy,215,12.52,1
2022-05-04,P0005,East,Furniture,Sunny,152,40.92,0
2022-05-04,P0006,North,Furniture,Cloudy,306,98.65,0
2022-05-04,P0007,South,Clothing,Sunny,1,12.23,1
2022-05-04,P0008,North,Toys,Rainy,66,73.43,1
2022-05-04,P0009,West,Groceries,Sunny,20,34.13,1
2022-05-04,P0010,East,Toys,Sunny,298,39.9,0
2022-05-04,P0011,South,Furniture,Cloudy,137,43.96,1
2022-05-04,P0012,West,Furniture,Rainy,21,55.04,1
2022-05-04,P0013,East,Groceries,Cloudy,218,37.95,0
2022-05-04,P0014,East,Toys,Sunny,70,92.9,1
2022-05-04,P0015,East,Groceries,Snowy,52,27.71,0
2022-05-04,P0016,South,Furniture,Sunny,50,96.56,1
2022-05-04,P0017,South,Clothing,Snowy,3,24.51,0
2022-05-04,P0018,South,Clothing,Snowy,360,28.1,0
2022-05-04,P0019,West,Clothing,Cloudy,35,27.93,1
2022-05-04,P0020,West,Clothing,Rainy,182,62.52,0
2022-05-04,P0001,East,Electronics,Snowy,0,12.56,0
2022-05-04,P0002,North,Groceries,Sunny,12,14.0,1
2022-05-04,P0003,South,Clothing,Cloudy,110,25.21,1
2022-05-04,P0004,West,Groceries,Snowy,80,18.5,1
2022-05-04,P0005,West,Clothing,Sunny,186,86.23,0
2022-05-04,P0006,South,Clothing,Sunny,13,72.7,1
2022-05-04,P0007,East,Toys,Cloudy,4,48.82,0
2022-05-04,P0008,East,Electronics,Rainy,168,12.03,1
2022-05-04,P0009,South,Toys,Rainy,357,20.6,0
2022-05-04,P0010,South,Toys,Snowy,428,78.96,0
2022-05-04,P0011,North,Groceries,Rainy,19,44.87,1
2022-05-04,P0012,West,Clothing,Cloudy,181,44.5,0
2022-05-04,P0013,North,Electronics,Cloudy,13,73.59,0
2022-05-04,P0014,North,Clothing,Rainy,31,60.12,0
2022-05-04,P0015,East,Furniture,Snowy,127,10.72,0
2022-05-04,P0016,East,Clothing,Rainy,53,67.29,1
2022-05-04,P0017,North,Clothing,Snowy,188,59.73,0
2022-05-04,P0018,West,Furniture,Rainy,210,42.26,1
2022-05-04,P0019,North,Electronics,Snowy,76,94.98,0
2022-05-04,P0020,West,Toys,Snowy,220,51.51,1
2022-05-04,P0001,West,Electronics,Sunny,35,27.65,1
2022-05-04,P0002,West,Clothing,Snowy,420,57.71,1
2022-05-04,P0003,North,Electronics,Rainy,63,94.46,1
2022-05-04,P0004,North,Electronics,Snowy,188,92.74,1
2022-05-04,P0005,East,Toys,Rainy,48,97.59,0
2022-05-04,P0006,North,Groceries,Cloudy,61,69.08,1
2022-05-04,P0007,East,Toys,Sunny,352,86.09,1
2022-05-04,P0008,North,Electronics,Cloudy,37,73.6,1
2022-05-04,P0009,South,Electronics,Sunny,60,24.23,0
2022-05-04,P0010,West,Groceries,Snowy,28,68.01,0
2022-05-04,P0011,South,Furniture,Cloudy,1,61.53,1
2022-05-04,P0012,North,Groceries,Snowy,70,39.67,1
2022-05-04,P0013,East,Groceries,Sunny,65,26.8,0
2022-05-04,P0014,East,Clothing,Sunny,369,65.51,1
2022-05-04,P0015,West,Groceries,Snowy,261,20.82,0
2022-05-04,P0016,South,Electronics,Sunny,262,49.37,1
2022-05-04,P0017,South,Toys,Rainy,23,62.16,0
2022-05-04,P0018,South,Electronics,Cloudy,66,56.89,1
2022-05-04,P0019,East,Toys,Cloudy,178,33.24,1
2022-05-04,P0020,South,Groceries,Rainy,209,94.06,1
2022-05-04,P0001,South,Groceries,Sunny,63,48.11,0
2022-05-04,P0002,South,Toys,Rainy,109,70.4,0
2022-05-04,P0003,North,Furniture,Sunny,188,36.02,1
2022-05-04,P0004,East,Toys,Rainy,30,56.42,0
2022-05-04,P0005,West,Groceries,Rainy,247,76.83,0
2022-05-04,P0006,South,Electronics,Rainy,53,97.37,1
2022-05-04,P0007,East,Toys,Snowy,137,59.0,0
2022-05-04,P0008,West,Groceries,Sunny,393,52.53,1
2022-05-04,P0009,West,Electronics,Rainy,57,78.03,1
2022-05-04,P0010,East,Electronics,Snowy,1,38.11,1
2022-05-04,P0011,West,Electronics,Sunny,184,91.43,1
2022-05-04,P0012,North,Toys,Snowy,10,30.67,1
2022-05-04,P0013,East,Toys,Cloudy,399,34.44,0
2022-05-04,P0014,West,Furniture,Sunny,16,19.9,1
2022-05-04,P0015,East,Furniture,Sunny,39,44.49,1
2022-05-04,P0016,South,Groceries,Snowy,67,60.4,0
2022-05-04,P0017,South,Furniture,Cloudy,250,61.67,0
2022-05-04,P0018,North,Clothing,Cloudy,180,98.2,1
2022-05-04,P0019,West,Clothing,Snowy,52,51.88,0
2022-05-04,P0020,West,Electronics,Cloudy,221,81.95,1
2022-05-04,P0001,North,Toys,Snowy,33,54.32,0
2022-05-04,P0002,West,Groceries,Rainy,66,76.14,1
2022-05-04,P0003,North,Groceries,Cloudy,147,54.03,1
2022-05-04,P0004,North,Groceries,Cloudy,71,56.3,1
2022-05-04,P0005,South,Groceries,Sunny,61,55.49,1
2022-05-04,P0006,West,Furniture,Cloudy,176,54.47,0
2022-05-04,P0007,North,Clothing,Rainy,358,92.36,0
2022-05-04,P0008,North,Furniture,Sunny,87,82.41,1
2022-05-04,P0009,West,Clothing,Sunny,36,79.91,1
2022-05-04,P0010,South,Electronics,Rainy,206,59.2,0
2022-05-04,P0011,East,Furniture,Snowy,38,90.35,1
2022-05-04,P0012,West,Furniture,Sunny,176,79.64,0
2022-05-04,P0013,East,Electronics,Cloudy,26,84.76,1
2022-05-04,P0014,West,Groceries,Rainy,112,26.31,1
2022-05-04,P0015,East,Furniture,Cloudy,205,34.6,1
2022-05-04,P0016,West,Furniture,Sunny,84,31.22,1
2022-05-04,P0017,West,Clothing,Rainy,166,43.7,1
2022-05-04,P0018,South,Groceries,Sunny,117,76.87,1
2022-05-04,P0019,South,Furniture,Sunny,181,52.27,0
2022-05-04,P0020,South,Clothing,Rainy,10,73.21,0
2022-05-05,P0001,South,Toys,Rainy,49,21.29,0
2022-05-05,P0002,North,Groceries,Cloudy,116,59.06,0
2022-05-05,P0003,East,Clothing,Snowy,67,25.05,1
2022-05-05,P0004,South,Electronics,Sunny,9,63.49,0
2022-05-05,P0005,West,Electronics,Rainy,148,43.67,0
2022-05-05,P0006,North,Groceries,Rainy,66,39.87,0
2022-05-05,P0007,West,Electronics,Snowy,132,89.23,0
2022-05-05,P0008,North,Furniture,Cloudy,107,81.63,1
2022-05-05,P0009,South,Toys,Sunny,198,37.93,1
2022-05-05,P0010,North,Furniture,Sunny,97,76.06,1
2022-05-05,P0011,North,Groceries,Snowy,161,44.11,1
2022-05-05,P0012,West,Clothing,Snowy,34,16.91,1
2022-05-05,P0013,South,Electronics,Rainy,72,73.02,1
2022-05-05,P0014,South,Electronics,Cloudy,26,35.89,0
2022-05-05,P0015,North,Electronics,Rainy,30,68.48,1
2022-05-05,P0016,South,Toys,Snowy,43,30.34,0
2022-05-05,P0017,North,Electronics,Sunny,23,27.68,0
2022-05-05,P0018,East,Clothing,Sunny,187,10.43,1
2022-05-05,P0019,East,Toys,Sunny,289,28.87,1
2022-05-05,P0020,South,Groceries,Cloudy,361,76.46,1
2022-05-05,P0001,East,Electronics,Rainy,137,34.83,1
2022-05-05,P0002,North,Toys,Rainy,163,28.56,0
2022-05-05,P0003,North,Furniture,Snowy,38,40.48,0
2022-05-05,P0004,East,Furniture,Cloudy,32,43.26,0
2022-05-05,P0005,South,Furniture,Sunny,41,71.67,0
2022-05-05,P0006,South,Toys,Cloudy,87,95.45,0
2022-05-05,P0007,South,Groceries,Sunny,113,18.25,0
2022-05-05,P0008,East,Toys,Snowy,291,86.12,1
2022-05-05,P0009,West,Furniture,Rainy,115,84.13,0
2022-05-05,P0010,East,Groceries,Cloudy,17,36.26,1
2022-05-05,P0011,West,Groceries,Cloudy,201,84.82,0
2022-05-05,P0012,West,Electronics,Sunny,241,39.71,1
2022-05-05,P0013,North,Clothing,Rainy,98,12.93,0
2022-05-05,P0014,North,Toys,Snowy,0,71.25,0
2022-05-05,P0015,West,Electronics,Cloudy,113,33.24,0
2022-05-05,P0016,East,Furniture,Snowy,200,94.54,1
2022-05-05,P0017,West,Groceries,Cloudy,183,38.26,1
2022-05-05,P0018,South,Electronics,Rainy,313,54.09,0
2022-05-05,P0019,West,Toys,Rainy,90,30.83,0
2022-05-05,P0020,East,Toys,Rainy,124,57.35,1
2022-05-05,P0001,South,Furniture,Rainy,41,12.91,1
2022-05-05,P0002,North,Furniture,Rainy,293,85.36,0
2022-05-05,P0003,North,Groceries,Cloudy,83,57.15,1
2022-05-05,P0004,North,Clothing,Snowy,45,67.2,1
2022-05-05,P0005,East,Furniture,Snowy,75,67.85,1
2022-05-05,P0006,South,Clothing,Rainy,42,85.68,0
2022-05-05,P0007,South,Clothing,Cloudy,85,13.11,0
2022-05-05,P0008,West,Groceries,Cloudy,7,60.04,1
2022-05-05,P0009,North,Furniture,Rainy,314,52.86,0
2022-05-05,P0010,East,Groceries,Snowy,50,96.99,1
2022-05-05,P0011,South,Toys,Rainy,60,33.96,0
2022-05-05,P0012,South,Furniture,Sunny,115,72.6,1
2022-05-05,P0013,East,Clothing,Snowy,141,19.65,0
2022-05-05,P0014,North,Electronics,Rainy,174,92.7,0
2022-05-05,P0015,West,Groceries,Snowy,215,73.14,0
2022-05-05,P0016,West,Furniture,Rainy,294,61.48,0
2022-05-05,P0017,West,Toys,Snowy,136,73.18,0
2022-05-05,P0018,East,Groceries,Rainy,37,12.6,0
2022-05-05,P0019,North,Electronics,Rainy,51,68.31,0
2022-05-05,P0020,East,Electronics,Rainy,54,21.33,0
2022-05-05,P0001,North,Toys,Rainy,202,90.57,0
2022-05-05,P0002,North,Toys,Cloudy,45,52.1,1
2022-05-05,P0003,North,Toys,Rainy,147,52.01,0
2022-05-05,P0004,South,Groceries,Snowy,271,87.94,0
2022-05-05,P0005,East,Furniture,Cloudy,296,32.26,1
2022-05-05,P0006,South,Groceries,Sunny,92,16.37,0
2022-05-05,P0007,West,Toys,Snowy,159,89.61,1
2022-05-05,P0008,North,Clothing,Cloudy,84,71.6,1
2022-05-05,P0009,West,Furniture,Cloudy,100,92.01,1
2022-05-05,P0010,South,Clothing,Snowy,174,51.14,1
2022-05-05,P0011,South,Furniture,Sunny,300,37.38,0
2022-05-05,P0012,North,Groceries,Sunny,48,57.34,1
2022-05-05,P0013,South,Toys,Rainy,164,58.44,1
2022-05-05,P0014,East,Electronics,Rainy,63,85.19,1
2022-05-05,P0015,North,Groceries,Rainy,55,10.09,0
2022-05-05,P0016,East,Furniture,Rainy,40,26.84,1
2022-05-05,P0017,West,Groceries,Cloudy,82,78.04,0
2022-05-05,P0018,South,Electronics,Cloudy,348,12.87,0
2022-05-05,P0019,East,Clothing,Cloudy,80,63.23,1
2022-05-05,P0020,North,Toys,Rainy,29,33.98,1
2022-05-05,P0001,East,Furniture,Snowy,306,74.04,1
2022-05-05,P0002,North,Electronics,Sunny,53,10.25,0
2022-05-05,P0003,South,Groceries,Cloudy,422,34.92,0
2022-05-05,P0004,East,Groceries,Cloudy,373,84.74,1
2022-05-05,P0005,West,Groceries,Rainy,22,82.63,1
2022-05-05,P0006,South,Electronics,Snowy,146,56.31,1
2022-05-05,P0007,East,Groceries,Cloudy,2,18.03,0
2022-05-05,P0008,West,Electronics,Cloudy,61,16.82,0
2022-05-05,P0009,North,Clothing,Cloudy,76,98.26,0
2022-05-05,P0010,South,Toys,Rainy,102,90.76,1
2022-05-05,P0011,East,Clothing,Rainy,93,64.97,0
2022-05-05,P0012,East,Clothing,Rainy,87,63.88,1
2022-05-05,P0013,East,Electronics,Rainy,343,51.25,1
2022-05-05,P0014,East,Toys,Sunny,56,44.18,0
2022-05-05,P0015,North,Clothing,Rainy,1,41.12,1
2022-05-05,P0016,East,Clothing,Sunny,147,69.52,1
2022-05-05,P0017,South,Toys,Snowy,213,95.98,0
2022-05-05,P0018,East,Toys,Sunny,208,35.29,0
2022-05-05,P0019,East,Groceries,Rainy,321,81.36,1
2022-05-05,P0020,East,Clothing,Sunny,53,17.26,0
2022-05-06,P0001,South,Groceries,Rainy,26,87.62,1
2022-05-06,P0002,North,Toys,Rainy,102,78.26,0
2022-05-06,P0003,West,Electronics,Cloudy,156,83.31,1
2022-05-06,P0004,North,Toys,Snowy,22,79.52,1
2022-05-06,P0005,South,Groceries,Rainy,390,69.11,0
2022-05-06,P0006,South,Groceries,Snowy,334,61.31,1
2022-05-06,P0007,South,Clothing,Sunny,198,52.94,0
2022-05-06,P0008,East,Furniture,Sunny,122,44.66,1
2022-05-06,P0009,West,Clothing,Sunny,39,15.88,0
2022-05-06,P0010,South,Electronics,Snowy,89,59.98,1
2022-05-06,P0011,West,Toys,Sunny,228,51.01,1
2022-05-06,P0012,South,Furniture,Rainy,179,15.49,0
2022-05-06,P0013,East,Furniture,Snowy,79,41.72,1
2022-05-06,P0014,West,Groceries,Sunny,249,99.81,1
2022-05-06,P0015,West,Electronics,Cloudy,268,31.15,1
2022-05-06,P0016,North,Electronics,Rainy,38,62.16,0
2022-05-06,P0017,East,Clothing,Sunny,105,14.74,0
2022-05-06,P0018,South,Clothing,Snowy,169,50.68,1
2022-05-06,P0019,North,Groceries,Rainy,56,33.05,0
2022-05-06,P0020,East,Toys,Rainy,32,18.77,0
2022-05-06,P0001,East,Clothing,Snowy,327,76.01,1
2022-05-06,P0002,North,Groceries,Snowy,86,83.74,0
2022-05-06,P0003,South,Toys,Rainy,282,47.81,0
2022-05-06,P0004,West,Clothing,Cloudy,389,60.35,1
2022-05-06,P0005,North,Furniture,Rainy,37,27.76,0
2022-05-06,P0006,East,Toys,Sunny,189,22.63,0
2022-05-06,P0007,South,Electronics,Sunny,271,59.33,1
2022-05-06,P0008,South,Electronics,Sunny,324,83.95,1
2022-05-06,P0009,North,Furniture,Snowy,288,56.88,1
2022-05-06,P0010,West,Groceries,Rainy,118,47.04,1
2022-05-06,P0011,South,Clothing,Snowy,47,83.3,0
2022-05-06,P0012,East,Toys,Snowy,38,23.36,0
2022-05-06,P0013,West,Electronics,Snowy,197,43.7,0
2022-05-06,P0014,East,Electronics,Cloudy,87,40.01,1
2022-05-06,P0015,South,Groceries,Snowy,116,97.55,1
2022-05-06,P0016,East,Toys,Sunny,204,62.15,0
2022-05-06,P0017,West,Furniture,Snowy,228,28.55,1
2022-05-06,P0018,North,Groceries,Sunny,276,64.58,0
2022-05-06,P0019,West,Toys,Rainy,241,30.85,1
2022-05-06,P0020,West,Groceries,Rainy,17,43.94,0
2022-05-06,P0001,South,Furniture,Cloudy,107,78.99,0
2022-05-06,P0002,East,Electronics,Snowy,52,74.27,0
2022-05-06,P0003,North,Clothing,Snowy,171,32.4,1
2022-05-06,P0004,East,Furniture,Rainy,66,25.82,0
2022-05-06,P0005,West,Groceries,Rainy,217,74.61,0
2022-05-06,P0006,East,Electronics,Cloudy,25,76.75,0
2022-05-06,P0007,West,Toys,Snowy,326,81.11,1
2022-05-06,P0008,North,Electronics,Cloudy,45,45.89,0
2022-05-06,P0009,East,Groceries,Sunny,42,35.44,0
2022-05-06,P0010,West,Electronics,Rainy,25,25.41,1
2022-05-06,P0011,South,Toys,Rainy,7,38.63,1
2022-05-06,P0012,West,Clothing,Cloudy,255,74.92,1
2022-05-06,P0013,North,Furniture,Sunny,52,10.05,0
2022-05-06,P0014,South,Clothing,Rainy,5,75.22,0
2022-05-06,P0015,West,Clothing,Cloudy,113,24.31,0
2022-05-06,P0016,East,Electronics,Sunny,466,81.13,0
2022-05-06,P0017,East,Toys,Rainy,336,74.66,0
2022-05-06,P0018,West,Clothing,Cloudy,28,28.87,1
2022-05-06,P0019,East,Toys,Snowy,80,88.03,0
2022-05-06,P0020,South,Toys,Cloudy,147,33.35,1
2022-05-06,P0001,East,Electronics,Snowy,4,57.85,0
2022-05-06,P0002,South,Electronics,Rainy,71,49.72,1
2022-05-06,P0003,West,Electronics,Cloudy,205,73.11,0
2022-05-06,P0004,East,Toys,Snowy,139,93.64,1
2022-05-06,P0005,North,Groceries,Snowy,26,89.11,1
2022-05-06,P0006,West,Furniture,Sunny,98,66.69,0
2022-05-06,P0007,North,Clothing,Snowy,110,13.0,0
2022-05-06,P0008,South,Toys,Sunny,5,52.3,1
2022-05-06,P0009,West,Toys,Snowy,367,49.42,0
2022-05-06,P0010,South,Groceries,Rainy,15,55.41,0
2022-05-06,P0011,West,Groceries,Sunny,85,67.43,1
2022-05-06,P0012,East,Groceries,Cloudy,250,58.78,1
2022-05-06,P0013,West,Electronics,Sunny,99,47.52,0
2022-05-06,P0014,South,Electronics,Rainy,46,41.46,1
2022-05-06,P0015,South,Groceries,Cloudy,79,76.47,1
2022-05-06,P0016,West,Electronics,Snowy,57,18.21,0
2022-05-06,P0017,East,Groceries,Rainy,205,68.23,1
2022-05-06,P0018,West,Furniture,Rainy,131,18.01,0
2022-05-06,P0019,East,Electronics,Cloudy,24,13.18,0
2022-05-06,P0020,West,Electronics,Rainy,76,17.87,1
2022-05-06,P0001,East,Clothing,Rainy,101,96.33,1
2022-05-06,P0002,East,Electronics,Cloudy,320,59.16,1
2022-05-06,P0003,North,Groceries,Rainy,62,62.32,0
2022-05-06,P0004,North,Toys,Rainy,169,34.42,0
2022-05-06,P0005,East,Furniture,Rainy,157,22.38,0
2022-05-06,P0006,North,Toys,Cloudy,25,28.31,1
2022-05-06,P0007,North,Clothing,Snowy,56,94.76,1
2022-05-06,P0008,East,Electronics,Cloudy,38,27.08,0
2022-05-06,P0009,West,Furniture,Sunny,308,56.93,0
2022-05-06,P0010,North,Groceries,Cloudy,274,75.38,1
2022-05-06,P0011,East,Groceries,Rainy,312,42.59,1
2022-05-06,P0012,West,Electronics,Cloudy,86,16.78,1
2022-05-06,P0013,West,Furniture,Snowy,27,73.46,0
2022-05-06,P0014,East,Furniture,Rainy,132,48.21,1
2022-05-06,P0015,South,Clothing,Cloudy,47,16.81,1
2022-05-06,P0016,North,Clothing,Cloudy,278,19.87,1
2022-05-06,P0017,North,Groceries,Sunny,74,90.75,0
2022-05-06,P0018,West,Groceries,Rainy,211,84.77,1
2022-05-06,P0019,North,Toys,Snowy,64,32.21,0
2022-05-06,P0020,North,Toys,Sunny,243,34.99,1
2022-05-07,P0001,East,Furniture,Sunny,39,65.44,1
2022-05-07,P0002,West,Groceries,Rainy,118,51.52,1
2022-05-07,P0003,North,Electronics,Cloudy,86,63.95,1
2022-05-07,P0004,North,Furniture,Rainy,56,96.53,0
2022-05-07,P0005,East,Clothing,Cloudy,313,56.94,1
2022-05-07,P0006,East,Electronics,Cloudy,13,95.47,0
2022-05-07,P0007,West,Electronics,Cloudy,270,22.43,1
2022-05-07,P0008,North,Groceries,Rainy,86,97.93,0
2022-05-07,P0009,South,Electronics,Rainy,430,20.6,0
2022-05-07,P0010,East,Groceries,Rainy,155,30.26,1
2022-05-07,P0011,North,Furniture,Sunny,80,50.0,0
2022-05-07,P0012,West,Furniture,Snowy,70,68.31,0
2022-05-07,P0013,West,Groceries,Snowy,56,49.04,1
2022-05-07,P0014,South,Groceries,Sunny,60,21.42,0
2022-05-07,P0015,East,Clothing,Rainy,194,38.68,1
2022-05-07,P0016,South,Groceries,Snowy,287,77.13,0
2022-05-07,P0017,North,Toys,Cloudy,23,42.0,1
2022-05-07,P0018,East,Furniture,Snowy,9,48.61,1
2022-05-07,P0019,East,Groceries,Rainy,200,32.56,0
2022-05-07,P0020,South,Groceries,Rainy,36,12.28,0
2022-05-07,P0001,South,Furniture,Sunny,90,30.7,1
2022-05-07,P0002,South,Clothing,Rainy,40,53.58,1
2022-05-07,P0003,North,Groceries,Sunny,2,31.03,0
2022-05-07,P0004,West,Electronics,Snowy,40,16.26,0
2022-05-07,P0005,East,Clothing,Sunny,72,10.71,0
2022-05-07,P0006,North,Furniture,Rainy,17,59.68,1
2022-05-07,P0007,West,Clothing,Sunny,80,71.36,0
2022-05-07,P0008,East,Electronics,Sunny,211,97.44,0
2022-05-07,P0009,East,Electronics,Rainy,246,68.47,1
2022-05-07,P0010,East,Toys,Cloudy,346,55.01,1
2022-05-07,P0011,South,Groceries,Cloudy,267,75.92,1
2022-05-07,P0012,West,Clothing,Rainy,141,95.21,0
2022-05-07,P0013,South,Furniture,Sunny,94,75.45,1
2022-05-07,P0014,South,Groceries,Cloudy,47,29.24,0
2022-05-07,P0015,South,Electronics,Cloudy,324,71.5,0
2022-05-07,P0016,North,Toys,Sunny,132,56.74,0
2022-05-07,P0017,West,Electronics,Sunny,23,17.34,0
2022-05-07,P0018,North,Furniture,Sunny,237,27.93,1
2022-05-07,P0019,North,Clothing,Rainy,41,27.99,0
2022-05-07,P0020,South,Electronics,Cloudy,109,70.97,0
2022-05-07,P0001,North,Clothing,Sunny,72,70.75,1
2022-05-07,P0002,West,Toys,Cloudy,12,32.94,0
2022-05-07,P0003,South,Groceries,Rainy,405,40.19,0
2022-05-07,P0004,North,Clothing,Cloudy,298,35.72,0
2022-05-07,P0005,South,Clothing,Sunny,301,62.59,1
2022-05-07,P0006,North,Electronics,Rainy,393,68.97,1
2022-05-07,P0007,North,Groceries,Sunny,55,76.43,0
2022-05-07,P0008,North,Furniture,Snowy,89,64.92,0
2022-05-07,P0009,North,Groceries,Sunny,222,41.77,1
2022-05-07,P0010,West,Groceries,Cloudy,201,48.67,0
2022-05-07,P0011,East,Clothing,Snowy,228,94.57,0
2022-05-07,P0012,West,Clothing,Snowy,343,85.48,1
2022-05-07,P0013,East,Electronics,Rainy,103,85.95,1
2022-05-07,P0014,South,Toys,Rainy,223,72.1,1
2022-05-07,P0015,South,Groceries,Rainy,176,70.14,1
2022-05-07,P0016,South,Groceries,Sunny,77,37.59,0
2022-05-07,P0017,South,Electronics,Sunny,27,49.06,0
2022-05-07,P0018,North,Toys,Snowy,378,66.69,0
2022-05-07,P0019,East,Furniture,Snowy,173,81.4,1
2022-05-07,P0020,South,Electronics,Cloudy,145,88.56,1
2022-05-07,P0001,South,Toys,Snowy,53,74.68,1
2022-05-07,P0002,West,Furniture,Sunny,3,13.07,1
2022-05-07,P0003,South,Toys,Sunny,86,37.67,1
2022-05-07,P0004,East,Toys,Cloudy,32,97.93,0
2022-05-07,P0005,South,Clothing,Cloudy,107,39.98,0
2022-05-07,P0006,East,Furniture,Cloudy,215,58.37,1
2022-05-07,P0007,West,Clothing,Sunny,10,69.11,0
2022-05-07,P0008,East,Groceries,Snowy,106,94.5,0
2022-05-07,P0009,East,Groceries,Sunny,248,18.53,1
2022-05-07,P0010,North,Clothing,Sunny,34,77.34,1
2022-05-07,P0011,North,Toys,Snowy,8,10.93,1
2022-05-07,P0012,West,Toys,Snowy,206,72.21,1
2022-05-07,P0013,West,Electronics,Snowy,74,52.53,1
2022-05-07,P0014,West,Electronics,Rainy,62,77.53,0
2022-05-07,P0015,South,Electronics,Snowy,98,41.92,1
2022-05-07,P0016,West,Groceries,Snowy,2,62.07,0
2022-05-07,P0017,West,Electronics,Snowy,253,60.38,0
2022-05-07,P0018,West,Electronics,Sunny,31,84.41,1
2022-05-07,P0019,South,Toys,Cloudy,8,96.24,0
2022-05-07,P0020,West,Furniture,Cloudy,170,45.73,1
2022-05-07,P0001,East,Toys,Sunny,266,26.84,1
2022-05-07,P0002,North,Toys,Sunny,134,55.59,0
2022-05-07,P0003,West,Clothing,Sunny,13,60.2,1
2022-05-07,P0004,West,Toys,Sunny,149,13.72,0
2022-05-07,P0005,North,Toys,Sunny,56,12.1,1
2022-05-07,P0006,West,Toys,Cloudy,98,68.71,1
2022-05-07,P0007,North,Furniture,Sunny,269,34.94,1
2022-05-07,P0008,South,Furniture,Rainy,275,69.31,0
2022-05-07,P0009,West,Groceries,Snowy,267,21.36,1
2022-05-07,P0010,North,Furniture,Snowy,78,26.5,0
2022-05-07,P0011,South,Clothing,Sunny,0,54.09,0
2022-05-07,P0012,South,Electronics,Snowy,142,77.11,1
2022-05-07,P0013,West,Electronics,Rainy,89,81.24,0
2022-05-07,P0014,South,Toys,Cloudy,165,86.43,1
2022-05-07,P0015,East,Groceries,Rainy,317,81.02,1
2022-05-07,P0016,East,Furniture,Rainy,232,65.03,1
2022-05-07,P0017,West,Clothing,Rainy,88,14.67,1
